Layers,Complexity,MSE Train,MSE Future,MSE Past,MSE Train and Test
"(7, 2, 2, 4, 1, 2, 1)",46,0.2937571704387665,0.193378821015358,0.1160765141248703,0.3797540962696075
"(7, 2, 4, 1, 2, 2, 1)",46,0.6553416252136229,0.22635091841220856,0.0385761708021164,0.4712066352367401
"(7, 2, 5, 1, 2, 1, 1)",46,0.3083967268466949,0.4649323225021362,0.04449264705181122,0.37210190296173096
"(7, 2, 1, 5, 2, 1, 1)",46,0.3174804449081421,0.21484719216823572,0.05437267944216728,0.363054096698761
"(7, 2, 1, 1, 8, 1)",46,0.3127952814102173,0.1404338926076889,0.0443020798265934,0.4168285727500916
"(7, 2, 4, 1, 4, 1)",46,0.3140087425708771,0.2582735121250153,0.04757377877831459,0.4100016057491303
"(7, 2, 1, 8, 1, 1)",46,0.3037417829036713,0.2664386630058289,0.08038078993558884,0.4193005859851837
"(7, 2, 2, 1, 2, 4, 1)",46,0.3186491131782532,0.3277950882911682,0.037078578025102615,0.3746114075183869
"(7, 4, 1, 1, 2, 1)",46,0.30185171961784363,0.35705482959747314,0.053916823118925095,0.3658919632434845
"(7, 2, 3, 1, 3, 2, 1)",46,0.3104696273803711,0.1959182620048523,0.09196897596120834,0.36102160811424255
"(7, 2, 1, 4, 2, 2, 1)",46,0.3005702495574951,0.2901782095432281,0.07993008941411972,0.3747220635414124
"(7, 2, 3, 4, 1)",46,0.3292856514453888,0.18516503274440765,0.04856516793370247,0.38354045152664185
"(7, 2, 3, 2, 1, 3, 1)",46,0.2993495762348175,0.45304074883461,0.03691476210951805,0.3946762979030609
"(7, 2, 1, 1, 5, 2, 1)",46,0.31357043981552124,0.3438562154769897,0.11442510038614273,0.3660544753074646
"(7, 2, 5, 2, 1)",46,0.31157323718070984,0.3150477707386017,0.06608835607767105,0.3616328537464142
"(7, 2, 1, 2, 2, 4, 1)",46,0.308197021484375,0.14598344266414642,0.08909798413515091,0.3571429550647736
"(7, 2, 5, 1, 1, 2, 1)",46,0.2953426539897919,0.16084174811840055,0.07145785540342331,0.3658430874347687
"(7, 2, 1, 3, 2, 3, 1)",46,0.31618261337280273,0.981902241706848,0.1489422768354416,0.4338802397251129
"(7, 3, 1, 5, 1, 1)",46,0.29413145780563354,0.208422526717186,0.0364815928041935,0.37759360671043396
"(7, 2, 1, 4, 3, 1)",46,0.6969531774520874,0.435474306344986,0.5896309614181519,1.0130112171173096
"(7, 2, 1, 3, 4, 1)",46,0.29821035265922546,0.29534775018692017,0.07733099907636642,0.3585655093193054
"(7, 2, 3, 1, 2, 3, 1)",46,0.3186672329902649,0.3382209539413452,0.07008514553308487,0.43976566195487976
"(7, 5, 1)",46,0.30315595865249634,0.14576828479766846,0.04698051139712334,0.3667176961898804
"(7, 2, 1, 1, 2, 5, 1)",46,0.3149048388004303,0.2578640878200531,0.07612664252519608,0.3499613106250763
"(7, 3, 1, 2, 2, 2, 1)",47,0.29773715138435364,0.2806422412395477,0.09616445004940033,0.37976887822151184
"(7, 3, 3, 2, 1)",47,0.2907924950122833,0.20708608627319336,0.06131349876523017,0.38417211174964905
"(7, 2, 3, 1, 5, 1, 1)",47,0.3012725114822388,0.27252334356307983,0.08391617983579636,0.4036786258220673
"(7, 2, 2, 2, 4, 1, 1)",47,0.30829450488090515,0.14030875265598294,0.030313426628708836,0.4010840356349945
"(7, 3, 3, 1, 2, 1)",47,0.3090956211090088,0.17926664650440216,0.11773994565010072,0.4200676679611206
"(7, 3, 2, 2, 2, 1)",47,0.3005662560462952,0.2402985394001007,0.06841081380844116,0.34956204891204834
"(7, 3, 2, 3, 1, 1)",47,0.28978848457336426,0.20803919434547424,0.033248968422412865,0.3920491933822632
"(7, 3, 2, 1, 1, 3, 1)",47,0.2937321960926056,0.5079308152198792,0.044912174344062805,0.39640873670578003
"(7, 2, 2, 1, 7, 1)",47,0.2966754138469696,0.1784285604953766,0.050563570111989975,0.4421212077140808
"(7, 2, 2, 1, 3, 3, 1)",47,0.3084399998188019,0.22785049676895144,0.0698915645480156,0.3924351632595062
"(7, 2, 2, 5, 1, 1, 1)",47,0.302012711763382,0.17116627097129822,0.04952240735292435,0.3585631847381592
"(7, 3, 4, 1, 1)",47,0.3019804060459137,0.2556969225406647,0.047558724880218506,0.43638521432876587
"(7, 2, 4, 2, 2, 1)",47,0.29957157373428345,0.3405403792858124,0.03923974931240082,0.4136837422847748
"(7, 3, 1, 1, 3, 2, 1)",47,0.31001681089401245,0.2311857044696808,0.08180408179759979,0.3928185999393463
"(7, 3, 1, 1, 2, 3, 1)",47,0.3104800879955292,0.17174535989761353,0.02756327204406261,0.4483630657196045
"(7, 3, 1, 3, 2, 1, 1)",47,0.29863590002059937,0.17388761043548584,0.08441131561994553,0.3498831987380981
"(7, 2, 2, 6, 1)",47,0.31321588158607483,0.3227689564228058,0.051445841789245605,0.3627990484237671
"(7, 2, 5, 1, 3, 1)",47,0.3089455366134644,0.18716536462306976,0.04555188864469528,0.36193516850471497
"(7, 3, 2, 1, 3, 1, 1)",47,0.33000829815864563,0.59806227684021,0.033656429499387734,0.4801165163516998
"(7, 2, 2, 4, 2, 1)",47,0.2938346862792969,0.16057424247264862,0.039468713104724884,0.3619458079338074
"(7, 3, 1, 2, 3, 1, 1)",47,0.31203392148017883,0.1612345576286316,0.07904534041881561,0.3673397898674011
"(7, 4, 2, 1, 1)",47,0.29061102867126465,0.7739081382751465,0.04681739583611488,0.3661518394947052
"(7, 2, 2, 2, 2, 3, 1)",47,0.30436450242996216,0.2941466867923737,0.06904622912406921,0.4173716604709625
"(7, 2, 7, 1, 1)",47,0.30579498410224915,0.4249876141548157,0.10577809810638428,0.3905282318592072
"(7, 2, 1, 9, 1)",47,0.2991716861724853,0.2304496765136719,0.0844244584441185,0.359693318605423
"(7, 2, 6, 1, 1, 1, 1)",47,0.3053182661533356,0.2407200485467911,0.04070612043142319,0.3439148962497711
"(7, 4, 1, 3, 1)",47,0.3170579671859741,0.4779196977615357,0.04692367836833,0.39834028482437134
"(7, 2, 3, 1, 1, 5, 1)",47,0.3109116852283478,0.3757088780403137,0.04607216641306877,0.36343085765838623
"(7, 2, 2, 3, 3, 1)",47,0.3229229748249054,0.4541247189044952,0.034749336540699005,0.4146564304828644
"(7, 2, 4, 3, 1)",47,0.3063738346099853,0.20496006309986115,0.03717052191495896,0.4114035069942473
"(7, 3, 1, 6, 1)",47,0.3042319715023041,0.2581981420516968,0.05292632430791855,0.3793855309486389
"(7, 2, 2, 2, 1, 5, 1)",47,0.3081427216529846,0.8227592706680298,0.06671328842639923,0.4168032109737396
"(7, 2, 3, 1, 6, 1)",48,0.3001508116722107,0.3197381794452667,0.04990315809845925,0.3685957193374634
"(7, 4, 1, 1, 2, 1, 1)",48,0.2930823564529419,0.2351788580417633,0.07775282114744186,0.3877589404582977
"(7, 2, 1, 2, 1, 7, 1)",48,0.35303226113319397,0.722497820854187,0.07378412038087845,0.5180732607841492
"(7, 3, 1, 2, 1, 4, 1)",48,0.3069542944431305,1.46078622341156,0.1666247844696045,0.3689659833908081
"(7, 3, 2, 1, 4, 1)",48,0.2950479090213776,0.3894380033016205,0.0427449457347393,0.4020172357559204
"(7, 3, 2, 1, 2, 2, 1)",48,0.29122602939605713,0.15357890725135806,0.0812896117568016,0.3539420962333679
"(7, 2, 3, 3, 1, 2, 1)",48,0.3106825053691864,0.21874552965164185,0.09432567656040193,0.36770424246788025
"(7, 2, 1, 1, 1, 8, 1)",48,0.3163268566131592,0.1624251902103424,0.0477198101580143,0.40772688388824463
"(7, 2, 1, 6, 2, 1)",48,0.302205353975296,0.19835415482521052,0.04801445826888085,0.3650360405445099
"(7, 2, 1, 1, 8, 1, 1)",48,0.33645713329315186,0.31510624289512634,0.04316021502017975,0.380124032497406
"(7, 2, 1, 2, 4, 2, 1)",48,0.3116270899772644,0.4443469941616057,0.05653541162610054,0.43221861124038696
"(7, 2, 1, 7, 1, 2, 1)",48,0.2973683178424835,0.3527824878692627,0.04190680384635925,0.3868844509124756
"(7, 3, 1, 3, 1, 3, 1)",48,0.3101300895214081,0.20322297513484955,0.03313778713345528,0.3795649409294128
"(7, 2, 3, 4, 1, 1)",48,0.3199537396430969,0.2823701500892639,0.05137006938457489,0.38361427187919617
"(7, 2, 1, 4, 3, 1, 1)",48,0.3031785488128662,0.2055385261774063,0.034220807254314416,0.4169083535671234
"(7, 2, 6, 1, 2, 1)",48,0.2898417413234711,0.390724778175354,0.030825328081846237,0.3668776154518128
"(7, 3, 1, 4, 1, 2, 1)",48,0.3155021667480469,0.35077670216560364,0.05751792341470719,0.3776958882808685
"(7, 4, 1, 2, 1, 1, 1)",48,0.29667383432388306,0.26508060097694397,0.11072148382663727,0.3507347106933594
"(7, 4, 1, 1, 1, 2, 1)",48,0.2982642948627472,0.35215091705322266,0.03046477399766445,0.4142757952213288
"(7, 2, 1, 4, 1, 5, 1)",48,0.2910551130771637,0.17482154071331024,0.045458056032657616,0.3592381775379181
"(7, 2, 1, 1, 3, 4, 1)",48,0.29699528217315674,0.15030983090400696,0.035231277346611016,0.3852561712265015
"(7, 3, 1, 1, 1, 5, 1)",48,0.7073505520820618,0.593702495098114,0.4573031663894653,0.9754042625427246
"(7, 2, 1, 3, 1, 6, 1)",48,0.3120020031929016,0.25096216797828674,0.027329811826348305,0.3970554172992706
"(7, 3, 1, 1, 5, 1, 1)",48,0.2962849736213684,0.21801409125328064,0.054511640220880515,0.38973331451416016
"(7, 2, 2, 3, 1, 4, 1)",48,0.3367645740509033,0.445043295621872,0.06905415654182434,0.38438329100608826
"(7, 2, 1, 8, 1, 1, 1)",48,0.3472840189933777,0.11759768426418304,0.18184636533260345,0.5464107990264893
"(7, 2, 4, 1, 1, 4, 1)",48,0.3359328508377075,0.4103010594844818,0.03496129438281058,0.4259136915206909
"(7, 2, 1, 3, 4, 1, 1)",48,0.32441437244415283,0.2798498272895813,0.03575405478477478,0.3966528177261353
"(7, 2, 2, 3, 2, 2, 1)",48,0.3013236224651337,0.19148743152618408,0.07054883986711502,0.366156131029129
"(7, 2, 1, 2, 3, 3, 1)",48,0.3020008504390717,0.19900159537792209,0.09934168308973312,0.3755907118320465
"(7, 2, 4, 1, 4, 1, 1)",48,0.30219757556915283,0.2718173265457153,0.0679190382361412,0.3693176805973053
"(7, 2, 2, 2, 3, 2, 1)",48,0.3179066479206085,0.2441333681344986,0.11876347661018373,0.3692115545272827
"(7, 2, 1, 2, 6, 1)",48,0.34561023116111755,0.5472177863121033,0.05957162007689476,0.4432809054851532
"(7, 3, 1, 5, 1, 1, 1)",48,0.2971087098121643,0.3752051889896393,0.04765261709690094,0.3443340063095093
"(7, 2, 1, 1, 4, 3, 1)",48,0.3162941634654999,0.2989385426044464,0.08199334889650345,0.3776696026325226
"(7, 2, 5, 2, 1, 1)",48,0.33160632848739624,0.2303384393453598,0.15048299729824066,0.4750513434410095
"(7, 5, 1, 1)",48,0.3073294460773468,0.2070292979478836,0.06291385740041733,0.4053836464881897
"(7, 3, 2, 2, 1, 2, 1)",48,0.3079020380973816,0.2322726845741272,0.06524786353111267,0.3874016702175141
"(7, 2, 1, 5, 1, 4, 1)",48,0.3101077973842621,0.19824162125587466,0.06933093070983888,0.36355024576187134
"(7, 2, 3, 2, 3, 1, 1)",48,0.3093681037425995,0.3935868442058563,0.04102892801165581,0.404049813747406
"(7, 2, 4, 2, 1, 2, 1)",48,0.3034767210483551,0.20372359454631805,0.058369152247905724,0.3688149154186249
"(7, 2, 1, 3, 3, 2, 1)",48,0.3045596480369568,0.13849924504756927,0.08747369050979614,0.34653159976005554
"(7, 2, 3, 3, 2, 1)",48,0.3083815574645996,0.24615299701690674,0.06670830398797989,0.3865045309066773
"(7, 2, 1, 6, 1, 3, 1)",48,0.3085939884185791,0.35663852095603943,0.11602353304624555,0.4075817763805389
"(7, 2, 3, 2, 2, 2, 1)",48,0.7141768932342529,0.7330803275108337,0.892471194267273,1.0489366054534912
"(7, 2, 4, 3, 1, 1)",49,0.3183543086051941,0.23598796129226685,0.0811520367860794,0.3841296136379242
"(7, 3, 1, 1, 6, 1)",49,0.313417911529541,0.18854381144046786,0.07118728756904602,0.3793276250362396
"(7, 2, 3, 2, 1, 4, 1)",49,0.328698068857193,0.1751982718706131,0.1145203858613968,0.37268319725990295
"(7, 2, 2, 4, 2, 1, 1)",49,0.303516685962677,0.1806570291519165,0.03902919590473175,0.3993521630764008
"(7, 3, 4, 1, 1, 1)",49,0.30654022097587585,0.6932870149612427,0.03988675773143768,0.3901333212852478
"(7, 2, 2, 1, 7, 1, 1)",49,0.6758143305778503,0.6087871789932251,0.3346990942955017,0.8720977306365967
"(7, 4, 1, 3, 1, 1)",49,0.2835325300693512,0.12401267886161806,0.04121645167469978,0.3790262937545776
"(7, 2, 4, 2, 2, 1, 1)",49,0.3115728199481964,0.15022817254066467,0.061723757535219186,0.3619957566261292
"(7, 2, 7, 1, 1, 1)",49,0.3418212831020355,0.4753882884979248,0.04987155646085738,0.364170640707016
"(7, 2, 1, 1, 9, 1)",49,0.3113583922386169,0.3532240688800812,0.04844857007265091,0.4157367646694183
"(7, 4, 2, 1, 1, 1)",49,0.29649850726127625,0.3285907506942749,0.11938004195690155,0.38227155804634094
"(7, 2, 2, 6, 1, 1)",49,0.3457347452640533,0.4409668445587158,0.12645195424556732,0.4960141777992249
"(7, 2, 5, 1, 1, 3, 1)",49,0.30665862560272217,0.3422189950942993,0.038824696093797684,0.3727571070194245
"(7, 2, 5, 1, 3, 1, 1)",49,0.30820155143737793,0.2542965412139893,0.06611964106559752,0.39918020367622375
"(7, 3, 1, 2, 4, 1)",49,0.2982166111469269,0.706750214099884,0.030099185183644295,0.3793326318264008
"(7, 3, 3, 2, 1, 1)",49,0.318786084651947,0.2169256806373596,0.0913919284939766,0.47486650943756104
"(7, 3, 3, 1, 1, 2, 1)",49,0.3080396354198456,0.5918411016464233,0.09228074550628662,0.3683393895626068
"(7, 2, 2, 4, 1, 3, 1)",49,0.2968351244926453,0.20815953612327576,0.03282265737652778,0.4233928322792053
"(7, 3, 2, 4, 1)",49,0.3081980049610138,0.2712930142879486,0.049100954085588455,0.3862554728984833
"(7, 4, 1, 1, 3, 1)",49,0.2935337424278259,0.4238590598106384,0.05242878571152687,0.3970737159252167
"(7, 2, 4, 1, 5, 1)",49,0.3155774176120758,0.3422403037548065,0.07088498771190642,0.3955845236778259
"(7, 3, 2, 3, 1, 1, 1)",49,0.3129322826862335,0.2582806944847107,0.07990758121013641,0.49638301134109497
"(7, 2, 8, 1)",49,0.3346080183982849,0.2381646633148193,0.06543027609586716,0.4281088709831238
"(7, 2, 2, 3, 3, 1, 1)",49,0.3230375349521637,0.4104004800319672,0.11119803786277772,0.4476290643215179
"(7, 2, 1, 9, 1, 1)",49,0.3313748240470886,0.21586130559444427,0.06933009624481201,0.388092041015625
"(7, 2, 2, 1, 1, 7, 1)",49,0.30507948994636536,0.2941337525844574,0.101592056453228,0.3707683086395264
"(7, 3, 1, 6, 1, 1)",49,0.3060557544231415,0.2759716510772705,0.032356146723032005,0.4014708697795868
"(7, 2, 2, 2, 5, 1)",49,0.3061138093471527,0.2551974952220917,0.06101873517036437,0.3503647744655609
"(7, 3, 2, 2, 2, 1, 1)",49,0.30703216791152954,0.2341973334550857,0.0832907110452652,0.3566623628139496
"(7, 3, 3, 1, 2, 1, 1)",49,0.2975751161575317,0.2396105527877808,0.0580410435795784,0.3652346134185791
"(7, 3, 1, 4, 2, 1)",49,0.3031314015388489,0.2869090735912323,0.0429484024643898,0.3725042939186096
"(7, 6, 1)",55,0.2930929958820343,0.32521456480026245,0.08309083431959152,0.3580586314201355
"(7, 7, 1)",64,0.2881752550601959,0.4280316829681397,0.055362530052661896,0.3703661262989044
"(7, 8, 1)",73,0.2880733609199524,0.16190117597579956,0.04768450185656548,0.36678382754325867
"(7, 5, 5, 1)",76,0.29560694098472595,0.5204333066940308,0.040808793157339096,0.3672409951686859
"(7, 9, 1)",82,0.2970693111419678,0.6612279415130615,0.06156537681818008,0.3637999594211577
"(7, 5, 6, 1)",83,0.2882381081581116,0.2113947719335556,0.0623941421508789,0.3677381575107575
"(7, 6, 5, 1)",89,0.28423139452934265,0.3110228776931763,0.05392517521977425,0.3563937246799469
"(7, 5, 7, 1)",90,0.2976509928703308,0.17570428550243378,0.06260994076728821,0.3715539574623108
"(7, 10, 1)",91,0.2913429141044617,0.2565900981426239,0.053999628871679306,0.35978400707244873
"(7, 5, 8, 1)",97,0.28692907094955444,0.3566887378692627,0.08058720827102661,0.3734554648399353
"(7, 6, 6, 1)",97,0.29508310556411743,0.18118999898433685,0.04895096272230148,0.3875927329063416
"(7, 11, 1)",100,0.2842286229133606,0.6187478303909302,0.0851249024271965,0.3819032907485962
"(7, 7, 5, 1)",102,0.2859669029712677,0.20188279449939728,0.07155192643404007,0.3550720512866974
"(7, 5, 9, 1)",104,0.2908262014389038,0.1863349974155426,0.07229241728782654,0.3573989272117615
"(7, 6, 7, 1)",105,0.29745522141456604,0.179005965590477,0.06754473596811295,0.3743773102760315
"(7, 5, 5, 5, 1)",106,0.2950425446033478,0.4198161065578461,0.09044103324413301,0.38633373379707336
"(7, 12, 1)",109,0.2775323390960693,0.3352101743221283,0.05880946293473244,0.3677988052368164
"(7, 7, 6, 1)",111,0.2799104452133179,0.28976795077323914,0.06546808034181595,0.3625699877738953
"(7, 5, 10, 1)",111,0.30194297432899475,0.42223861813545227,0.0907910168170929,0.3765135407447815
"(7, 5, 5, 6, 1)",113,0.28978949785232544,0.20072871446609494,0.06567501276731491,0.3564021587371826
"(7, 6, 8, 1)",113,0.3002678453922272,0.2542673051357269,0.06376779079437256,0.3737852275371552
"(7, 8, 5, 1)",115,0.2796705663204193,0.39186662435531616,0.06822124868631363,0.3588441908359528
"(7, 5, 6, 5, 1)",117,0.29339033365249634,0.23530715703964236,0.06974364817142488,0.34523189067840576
"(7, 5, 11, 1)",118,0.28404879570007324,0.2810291945934296,0.062306340783834464,0.3722757399082184
"(7, 13, 1)",118,0.2779816687107086,0.5811538100242615,0.08973957598209381,0.36373624205589294
"(7, 6, 5, 5, 1)",119,0.29077839851379395,0.3173246383666992,0.07415362447500229,0.3651849031448364
"(7, 5, 5, 7, 1)",120,0.2979845106601715,0.20351596176624295,0.059363909065723426,0.3674007654190064
"(7, 7, 7, 1)",120,0.2852891683578491,0.19596965610980988,0.05232485011219978,0.3772516250610352
"(7, 6, 9, 1)",121,0.30481433868408203,0.4507341682910919,0.09437467157840727,0.3634593188762665
"(7, 5, 6, 6, 1)",125,0.286037415266037,0.19274573028087616,0.06353911757469177,0.35425928235054016
"(7, 8, 6, 1)",125,0.2793044745922089,0.19427524507045746,0.10400570929050446,0.3616855442523956
"(7, 5, 12, 1)",125,0.28443583846092224,0.2320030182600021,0.07249435037374496,0.3672448694705963
"(7, 6, 5, 6, 1)",126,0.29611852765083313,0.3458869457244873,0.07115960866212845,0.3774678409099579
"(7, 14, 1)",127,0.2718785405158997,0.22319062054157254,0.06980784237384796,0.3636482954025269
"(7, 5, 5, 8, 1)",127,0.29596155881881714,0.3330912292003632,0.05562647059559822,0.3719074726104736
"(7, 9, 5, 1)",128,0.2844652533531189,0.16583137214183807,0.05346830189228058,0.35312420129776
"(7, 5, 7, 5, 1)",128,0.306645542383194,0.6904007792472839,0.05393214151263237,0.3737468123435974
"(7, 7, 8, 1)",129,0.28500258922576904,0.28367412090301514,0.054633934050798416,0.3667462170124054
"(7, 6, 10, 1)",129,0.294992059469223,0.3238053619861603,0.05060169845819473,0.3664588928222656
"(7, 6, 6, 5, 1)",131,0.28824305534362793,0.25243011116981506,0.056133247911930084,0.3761662840843201
"(7, 7, 5, 5, 1)",132,0.2872034311294556,0.2807303667068481,0.07975663244724274,0.3528497815132141
"(7, 5, 13, 1)",132,0.2877454161643982,1.7246824502944946,0.06040794774889946,0.3627386689186096
"(7, 5, 6, 7, 1)",133,0.29436805844306946,0.4330383539199829,0.05679986625909805,0.3746065497398377
"(7, 6, 5, 7, 1)",133,0.27632787823677063,0.4788427948951721,0.03847088664770126,0.35745182633399963
"(7, 5, 5, 9, 1)",134,0.2957498729228973,0.19922491908073425,0.07354268431663513,0.3755945861339569
"(7, 8, 7, 1)",135,0.30609411001205444,0.4741185009479522,0.06759409606456758,0.3745535314083099
"(7, 15, 1)",136,0.2908610701560974,0.22011882066726685,0.043980009853839874,0.3637396097183228
"(7, 5, 5, 5, 5, 1)",136,0.2856611907482147,0.1984691619873047,0.056900233030319214,0.3673063814640045
"(7, 5, 7, 6, 1)",137,0.2826068103313446,0.3389057517051697,0.0631047785282135,0.362078994512558
"(7, 6, 11, 1)",137,0.2936682999134064,0.7731213569641113,0.05506764724850655,0.3786998689174652
"(7, 7, 9, 1)",138,0.2932915687561035,0.14640656113624573,0.05461309477686882,0.3606234490871429
"(7, 5, 14, 1)",139,0.2893086075782776,0.2590640187263489,0.08032868057489395,0.3653660714626312
"(7, 5, 8, 5, 1)",139,0.3068809807300568,0.2659349739551544,0.05875974148511887,0.3851763010025024
"(7, 7, 5, 6, 1)",139,0.3013267815113068,0.22517253458499908,0.06563275307416916,0.3999032974243164
"(7, 6, 6, 6, 1)",139,0.29945108294487,0.3576565682888031,0.06463290750980377,0.3786980509757996
"(7, 9, 6, 1)",139,0.2831624746322632,0.3175541460514069,0.0589728131890297,0.34914395213127136
"(7, 6, 5, 8, 1)",140,0.29591581225395197,0.3764665424823761,0.04373396560549736,0.3772725462913513
"(7, 10, 5, 1)",141,0.2834362387657165,0.37322962284088135,0.0779026672244072,0.36294564604759216
"(7, 5, 6, 8, 1)",141,0.28935450315475464,0.39260488748550415,0.05956762284040451,0.3699998259544373
"(7, 5, 5, 10, 1)",141,0.2956231236457825,0.2620602250099182,0.050327252596616745,0.3804998099803925
"(7, 6, 7, 5, 1)",143,0.2876112759113312,0.6154020428657532,0.06953010708093643,0.3637339472770691
"(7, 5, 5, 5, 6, 1)",143,0.2933555543422699,0.3201510012149811,0.061173215508461,0.3676504194736481
"(7, 16, 1)",145,0.2718936800956726,0.16857941448688507,0.05118483677506447,0.3694662749767304
"(7, 8, 5, 5, 1)",145,0.29760411381721497,0.27332255244255066,0.055785562843084335,0.3744149506092072
"(7, 8, 8, 1)",145,0.2923742234706879,0.1974850296974182,0.06446531414985658,0.3763628304004669
"(7, 7, 6, 5, 1)",145,0.2875356078147888,0.1730327010154724,0.05549735203385353,0.3672719597816467
"(7, 6, 12, 1)",145,0.29443979263305664,0.47492861747741705,0.04741799458861351,0.3743191659450531
"(7, 7, 5, 7, 1)",146,0.2942604422569275,0.23225471377372744,0.04151269793510437,0.3859165012836456
"(7, 5, 15, 1)",146,0.2852786183357239,0.4753499329090118,0.06785748153924942,0.3578908145427704
"(7, 5, 7, 7, 1)",146,0.292568176984787,0.32005080580711365,0.0711962878704071,0.368544727563858
"(7, 7, 10, 1)",147,0.29540491104125977,0.6746457815170288,0.055332507938146584,0.3576917052268982
"(7, 5, 5, 6, 5, 1)",147,0.29275959730148315,0.15142567455768585,0.09869693219661713,0.3955342173576355
"(7, 6, 6, 7, 1)",147,0.2846164405345917,0.2381032109260559,0.049422629177570336,0.3629931807518005
"(7, 6, 5, 9, 1)",147,0.2821838855743408,0.22087347507476807,0.06376024335622787,0.3712558448314667
"(7, 5, 6, 5, 5, 1)",147,0.2899487018585205,0.6019429564476013,0.058089166879653924,0.3857071399688721
"(7, 5, 5, 11, 1)",148,0.28548747301101685,0.2516697943210602,0.061280850321054466,0.3606151938438416
"(7, 5, 6, 9, 1)",149,0.2935155928134918,0.2254560738801956,0.05089164525270462,0.3579655587673187
"(7, 6, 5, 5, 5, 1)",149,0.2953057885169983,0.3474102020263672,0.058200675994157784,0.40874898433685297
"(7, 5, 8, 6, 1)",149,0.2812055051326752,0.21083621680736545,0.056999791413545615,0.3559897243976593
"(7, 5, 9, 5, 1)",150,0.3022419512271881,0.5307099819183351,0.08133730292320251,0.3710228800773621
"(7, 9, 7, 1)",150,0.2828858494758606,0.2128031700849533,0.0564388707280159,0.36040642857551575
"(7, 5, 5, 5, 7, 1)",150,0.283114492893219,0.34557831287384033,0.06265240162611008,0.3524855673313141
"(7, 6, 7, 6, 1)",152,0.28286030888557434,0.20277799665927887,0.06513174623250961,0.371454656124115
"(7, 8, 5, 6, 1)",152,0.2787143290042877,0.3166691064834595,0.06503143906593323,0.363047868013382
"(7, 7, 6, 6, 1)",153,0.2709104120731354,0.3873886466026306,0.09518089890480043,0.352410227060318
"(7, 10, 6, 1)",153,0.28521862626075745,0.250547856092453,0.07204026728868483,0.3686661422252655
"(7, 6, 13, 1)",153,0.28710582852363586,0.2508256733417511,0.0669584721326828,0.3571780323982239
"(7, 5, 16, 1)",153,0.2896586358547211,0.4023926258087158,0.049390293657779694,0.3632913827896118
"(7, 7, 5, 8, 1)",153,0.301213800907135,0.25636565685272217,0.07190239429473877,0.3723519146442413
"(7, 6, 5, 10, 1)",154,0.2825480699539185,0.31321874260902405,0.05472173914313316,0.3710212707519531
"(7, 11, 5, 1)",154,0.2818378210067749,0.3789296448230744,0.05032496154308319,0.36704760789871216
"(7, 5, 6, 5, 6, 1)",154,0.29789215326309204,0.30326569080352783,0.04473232105374336,0.3609428405761719
"(7, 17, 1)",154,0.281015008687973,0.3709138631820679,0.05867869779467583,0.3744489252567291
"(7, 5, 5, 6, 6, 1)",155,0.2923015654087067,0.22988152503967285,0.049144186079502106,0.3750326633453369
"(7, 5, 5, 12, 1)",155,0.28822246193885803,0.3043189942836761,0.047091629356145866,0.3598117232322693
"(7, 5, 7, 8, 1)",155,0.2959077656269073,0.3124866485595703,0.060740895569324486,0.3871144652366638
"(7, 6, 6, 8, 1)",155,0.2897447347640991,0.33542340993881226,0.07464394718408585,0.3668889403343201
"(7, 6, 8, 5, 1)",155,0.2839265465736389,0.386040061712265,0.07149355858564377,0.3611067235469818
"(7, 8, 9, 1)",155,0.28307658433914185,0.3789490759372711,0.0551980659365654,0.3685289621353149
"(7, 6, 5, 5, 6, 1)",156,0.2858445346355438,0.4975258708000183,0.08381935209035872,0.3725693225860596
"(7, 7, 11, 1)",156,0.2934043705463409,0.3857212066650391,0.07618231326341629,0.3656294345855713
"(7, 5, 5, 5, 8, 1)",157,0.28787705302238464,0.4022833704948425,0.06297387182712555,0.3719170689582825
"(7, 5, 6, 10, 1)",157,0.2899573445320129,0.2410513609647751,0.0540764257311821,0.35698631405830383
"(7, 9, 5, 5, 1)",158,0.2853711247444153,0.8443371057510376,0.06050492078065872,0.3608835637569428
"(7, 5, 5, 7, 5, 1)",158,0.2930552363395691,0.3488796651363373,0.07176237553358078,0.3759140074253082
"(7, 7, 7, 5, 1)",158,0.28800860047340393,0.5739007592201233,0.07249394804239273,0.3750903606414795
"(7, 5, 7, 5, 5, 1)",158,0.2949137687683105,0.6068800091743469,0.05429214611649513,0.360137403011322
"(7, 8, 6, 5, 1)",159,0.2876065671443939,0.2472485601902008,0.05909518152475358,0.3610714375972748
"(7, 8, 5, 7, 1)",159,0.29205310344696045,0.2421148866415024,0.06277438998222351,0.35415321588516235
"(7, 5, 8, 7, 1)",159,0.31312352418899536,0.4927040934562683,0.05894845724105835,0.3771476447582245
"(7, 5, 6, 6, 5, 1)",159,0.3019787669181824,0.2345665842294693,0.0422317199409008,0.3804008066654205
"(7, 7, 5, 9, 1)",160,0.2802744805812836,0.2290531694889069,0.06047141551971436,0.3549619019031525
"(7, 6, 5, 6, 5, 1)",160,0.2977410852909088,0.3098670840263367,0.07467679679393767,0.3855859339237213
"(7, 5, 17, 1)",160,0.2899058759212494,0.18224836885929108,0.06115903332829475,0.35427117347717285
"(7, 6, 7, 7, 1)",161,0.284684956073761,0.34995871782302856,0.07386336475610733,0.3667977154254913
